"";"Subject";"Context";"Day";"CellType";"BMROrder";"bmr";"N";"Ntt";"Perc";"animal";"trialA";"trialB";"contextA";"contextB";"isCoherent";"rot1";"rot2";"rot3";"rot4"
"1174";"CMG154_CA1_TA5_TB7";"within";"3";"FS";"C_3";"2";1;16;0,0625;"CMG154_CA1";5;7;1;1;1;0,5;0,375;0,062;0,062
"1175";"CMG154_CA1_TA5_TB7";"within";"3";"FS";"C_4";"3";1;16;0,0625;"CMG154_CA1";5;7;1;1;1;0,5;0,375;0,062;0,062
"1176";"CMG154_CA1_TA5_TB7";"within";"3";"FS";"C_2";"4";6;16;0,375;"CMG154_CA1";5;7;1;1;1;0,5;0,375;0,062;0,062
"1177";"CMG154_CA1_TA5_TB8";"across";"3";"FI";"C_2";"1";59;190;0,310526315789474;"CMG154_CA1";5;8;1;2;1;0,332;0,311;0,189;0,168
"1178";"CMG154_CA1_TA5_TB8";"across";"3";"FI";"C_4";"2";32;190;0,168421052631579;"CMG154_CA1";5;8;1;2;1;0,332;0,311;0,189;0,168
"1179";"CMG154_CA1_TA5_TB8";"across";"3";"FI";"C_1";"3";63;190;0,331578947368421;"CMG154_CA1";5;8;1;2;1;0,332;0,311;0,189;0,168
"1180";"CMG154_CA1_TA5_TB8";"across";"3";"FI";"C_3";"4";36;190;0,189473684210526;"CMG154_CA1";5;8;1;2;1;0,332;0,311;0,189;0,168
"1181";"CMG154_CA1_TA5_TB8";"across";"3";"FS";"C_3";"1";2;14;0,142857142857143;"CMG154_CA1";5;8;1;2;0;0,429;0,357;0,143;0,071
"1182";"CMG154_CA1_TA5_TB8";"across";"3";"FS";"C_4";"2";1;14;0,0714285714285714;"CMG154_CA1";5;8;1;2;0;0,429;0,357;0,143;0,071
"1183";"CMG154_CA1_TA5_TB8";"across";"3";"FS";"C_2";"3";5;14;0,357142857142857;"CMG154_CA1";5;8;1;2;0;0,429;0,357;0,143;0,071
"1184";"CMG154_CA1_TA5_TB8";"across";"3";"FS";"C_1";"4";6;14;0,428571428571429;"CMG154_CA1";5;8;1;2;0;0,429;0,357;0,143;0,071
"1185";"CMG154_CA1_TA5_TB9";"within";"1";"FI";"C_2";"1";54;216;0,25;"CMG154_CA1";5;9;1;1;1;0,352;0,25;0,213;0,185
"1186";"CMG154_CA1_TA5_TB9";"within";"1";"FI";"C_3";"2";46;216;0,212962962962963;"CMG154_CA1";5;9;1;1;1;0,352;0,25;0,213;0,185
"1187";"CMG154_CA1_TA5_TB9";"within";"1";"FI";"C_1";"3";76;216;0,351851851851852;"CMG154_CA1";5;9;1;1;1;0,352;0,25;0,213;0,185
"1188";"CMG154_CA1_TA5_TB9";"within";"1";"FI";"C_4";"4";40;216;0,185185185185185;"CMG154_CA1";5;9;1;1;1;0,352;0,25;0,213;0,185
"1189";"CMG154_CA1_TA5_TB9";"within";"1";"FS";"C_4";"1";7;39;0,17948717948718;"CMG154_CA1";5;9;1;1;0;0,333;0,282;0,205;0,179
"1190";"CMG154_CA1_TA5_TB9";"within";"1";"FS";"C_2";"2";11;39;0,282051282051282;"CMG154_CA1";5;9;1;1;0;0,333;0,282;0,205;0,179
"1191";"CMG154_CA1_TA5_TB9";"within";"1";"FS";"C_1";"3";13;39;0,333333333333333;"CMG154_CA1";5;9;1;1;0;0,333;0,282;0,205;0,179
"1192";"CMG154_CA1_TA5_TB9";"within";"1";"FS";"C_3";"4";8;39;0,205128205128205;"CMG154_CA1";5;9;1;1;0;0,333;0,282;0,205;0,179
"1193";"CMG154_CA1_TA5_TB9";"within";"3";"FI";"C_2";"1";54;192;0,28125;"CMG154_CA1";5;9;1;1;0;0,286;0,281;0,234;0,198
"1194";"CMG154_CA1_TA5_TB9";"within";"3";"FI";"C_4";"2";38;192;0,197916666666667;"CMG154_CA1";5;9;1;1;0;0,286;0,281;0,234;0,198
"1195";"CMG154_CA1_TA5_TB9";"within";"3";"FI";"C_1";"3";55;192;0,286458333333333;"CMG154_CA1";5;9;1;1;0;0,286;0,281;0,234;0,198
"1196";"CMG154_CA1_TA5_TB9";"within";"3";"FI";"C_3";"4";45;192;0,234375;"CMG154_CA1";5;9;1;1;0;0,286;0,281;0,234;0,198
"1197";"CMG154_CA1_TA5_TB9";"within";"3";"FS";"C_3";"1";3;16;0,1875;"CMG154_CA1";5;9;1;1;0;0,438;0,312;0,188;0,062
"1198";"CMG154_CA1_TA5_TB9";"within";"3";"FS";"C_4";"2";1;16;0,0625;"CMG154_CA1";5;9;1;1;0;0,438;0,312;0,188;0,062
"1199";"CMG154_CA1_TA5_TB9";"within";"3";"FS";"C_2";"3";5;16;0,3125;"CMG154_CA1";5;9;1;1;0;0,438;0,312;0,188;0,062
"1200";"CMG154_CA1_TA5_TB9";"within";"3";"FS";"C_1";"4";7;16;0,4375;"CMG154_CA1";5;9;1;1;0;0,438;0,312;0,188;0,062
"1201";"CMG154_CA1_TA6_TB7";"across";"3";"FI";"C_2";"1";50;191;0,261780104712042;"CMG154_CA1";6;7;2;1;0;0,272;0,262;0,241;0,225
"1202";"CMG154_CA1_TA6_TB7";"across";"3";"FI";"C_1";"2";52;191;0,272251308900524;"CMG154_CA1";6;7;2;1;0;0,272;0,262;0,241;0,225
"1203";"CMG154_CA1_TA6_TB7";"across";"3";"FI";"C_4";"3";43;191;0,225130890052356;"CMG154_CA1";6;7;2;1;0;0,272;0,262;0,241;0,225
"1204";"CMG154_CA1_TA6_TB7";"across";"3";"FI";"C_3";"4";46;191;0,240837696335079;"CMG154_CA1";6;7;2;1;0;0,272;0,262;0,241;0,225
"1205";"CMG154_CA1_TA6_TB7";"across";"3";"FS";"C_4";"1";3;16;0,1875;"CMG154_CA1";6;7;2;1;0;0,312;0,25;0,25;0,188
"1206";"CMG154_CA1_TA6_TB7";"across";"3";"FS";"C_2";"2";4;16;0,25;"CMG154_CA1";6;7;2;1;0;0,312;0,25;0,25;0,188
"1207";"CMG154_CA1_TA6_TB7";"across";"3";"FS";"C_1";"3";5;16;0,3125;"CMG154_CA1";6;7;2;1;0;0,312;0,25;0,25;0,188
"1208";"CMG154_CA1_TA6_TB7";"across";"3";"FS";"C_3";"4";4;16;0,25;"CMG154_CA1";6;7;2;1;0;0,312;0,25;0,25;0,188
"1209";"CMG154_CA1_TA6_TB8";"within";"3";"FI";"C_1";"1";73;189;0,386243386243386;"CMG154_CA1";6;8;2;2;1;0,386;0,259;0,201;0,153
"1210";"CMG154_CA1_TA6_TB8";"within";"3";"FI";"C_4";"2";29;189;0,153439153439153;"CMG154_CA1";6;8;2;2;1;0,386;0,259;0,201;0,153
"1211";"CMG154_CA1_TA6_TB8";"within";"3";"FI";"C_2";"3";49;189;0,259259259259259;"CMG154_CA1";6;8;2;2;1;0,386;0,259;0,201;0,153
"1212";"CMG154_CA1_TA6_TB8";"within";"3";"FI";"C_3";"4";38;189;0,201058201058201;"CMG154_CA1";6;8;2;2;1;0,386;0,259;0,201;0,153
"1213";"CMG154_CA1_TA6_TB8";"within";"3";"FS";"C_3";"1";3;14;0,214285714285714;"CMG154_CA1";6;8;2;2;0;0,429;0,286;0,214;0,071
"1214";"CMG154_CA1_TA6_TB8";"within";"3";"FS";"C_4";"2";1;14;0,0714285714285714;"CMG154_CA1";6;8;2;2;0;0,429;0,286;0,214;0,071
"1215";"CMG154_CA1_TA6_TB8";"within";"3";"FS";"C_2";"3";4;14;0,285714285714286;"CMG154_CA1";6;8;2;2;0;0,429;0,286;0,214;0,071
"1216";"CMG154_CA1_TA6_TB8";"within";"3";"FS";"C_1";"4";6;14;0,428571428571429;"CMG154_CA1";6;8;2;2;0;0,429;0,286;0,214;0,071
"1217";"CMG154_CA1_TA6_TB9";"across";"3";"FI";"C_4";"1";42;191;0,219895287958115;"CMG154_CA1";6;9;2;1;0;0,293;0,251;0,236;0,22
"1218";"CMG154_CA1_TA6_TB9";"across";"3";"FI";"C_1";"2";56;191;0,293193717277487;"CMG154_CA1";6;9;2;1;0;0,293;0,251;0,236;0,22
"1219";"CMG154_CA1_TA6_TB9";"across";"3";"FI";"C_2";"3";48;191;0,25130890052356;"CMG154_CA1";6;9;2;1;0;0,293;0,251;0,236;0,22
"1220";"CMG154_CA1_TA6_TB9";"across";"3";"FI";"C_3";"4";45;191;0,235602094240838;"CMG154_CA1";6;9;2;1;0;0,293;0,251;0,236;0,22
"1221";"CMG154_CA1_TA6_TB9";"across";"3";"FS";"C_2";"1";4;17;0,235294117647059;"CMG154_CA1";6;9;2;1;0;0,294;0,235;0,235;0,235
"1222";"CMG154_CA1_TA6_TB9";"across";"3";"FS";"C_1";"2";5;17;0,294117647058824;"CMG154_CA1";6;9;2;1;0;0,294;0,235;0,235;0,235
"1223";"CMG154_CA1_TA6_TB9";"across";"3";"FS";"C_3";"3";4;17;0,235294117647059;"CMG154_CA1";6;9;2;1;0;0,294;0,235;0,235;0,235
"1224";"CMG154_CA1_TA6_TB9";"across";"3";"FS";"C_4";"4";4;17;0,235294117647059;"CMG154_CA1";6;9;2;1;0;0,294;0,235;0,235;0,235
"1225";"CMG154_CA1_TA7_TB10";"across";"2";"FI";"C_1";"1";127;247;0,51417004048583;"CMG154_CA1";7;10;1;2;1;0,514;0,206;0,174;0,105
"1226";"CMG154_CA1_TA7_TB10";"across";"2";"FI";"C_3";"2";43;247;0,174089068825911;"CMG154_CA1";7;10;1;2;1;0,514;0,206;0,174;0,105
"1227";"CMG154_CA1_TA7_TB10";"across";"2";"FI";"C_2";"3";51;247;0,206477732793522;"CMG154_CA1";7;10;1;2;1;0,514;0,206;0,174;0,105
"1228";"CMG154_CA1_TA7_TB10";"across";"2";"FI";"C_4";"4";26;247;0,105263157894737;"CMG154_CA1";7;10;1;2;1;0,514;0,206;0,174;0,105
"1229";"CMG154_CA1_TA7_TB10";"across";"2";"FS";"C_2";"1";9;25;0,36;"CMG154_CA1";7;10;1;2;1;0,48;0,36;0,08;0,08
"1230";"CMG154_CA1_TA7_TB10";"across";"2";"FS";"C_1";"2";12;25;0,48;"CMG154_CA1";7;10;1;2;1;0,48;0,36;0,08;0,08
"1231";"CMG154_CA1_TA7_TB10";"across";"2";"FS";"C_3";"3";2;25;0,08;"CMG154_CA1";7;10;1;2;1;0,48;0,36;0,08;0,08
"1232";"CMG154_CA1_TA7_TB10";"across";"2";"FS";"C_4";"4";2;25;0,08;"CMG154_CA1";7;10;1;2;1;0,48;0,36;0,08;0,08
"1233";"CMG154_CA1_TA7_TB11";"within";"2";"FI";"C_2";"1";73;250;0,292;"CMG154_CA1";7;11;1;1;1;0,316;0,292;0,228;0,164
"1234";"CMG154_CA1_TA7_TB11";"within";"2";"FI";"C_4";"2";41;250;0,164;"CMG154_CA1";7;11;1;1;1;0,316;0,292;0,228;0,164
"1235";"CMG154_CA1_TA7_TB11";"within";"2";"FI";"C_1";"3";79;250;0,316;"CMG154_CA1";7;11;1;1;1;0,316;0,292;0,228;0,164
"1236";"CMG154_CA1_TA7_TB11";"within";"2";"FI";"C_3";"4";57;250;0,228;"CMG154_CA1";7;11;1;1;1;0,316;0,292;0,228;0,164
"1237";"CMG154_CA1_TA7_TB11";"within";"2";"FS";"C_4";"1";2;26;0,0769230769230769;"CMG154_CA1";7;11;1;1;1;0,538;0,231;0,154;0,077
"1238";"CMG154_CA1_TA7_TB11";"within";"2";"FS";"C_3";"2";4;26;0,153846153846154;"CMG154_CA1";7;11;1;1;1;0,538;0,231;0,154;0,077
"1239";"CMG154_CA1_TA7_TB11";"within";"2";"FS";"C_1";"3";14;26;0,538461538461538;"CMG154_CA1";7;11;1;1;1;0,538;0,231;0,154;0,077
"1240";"CMG154_CA1_TA7_TB11";"within";"2";"FS";"C_2";"4";6;26;0,230769230769231;"CMG154_CA1";7;11;1;1;1;0,538;0,231;0,154;0,077
"1241";"CMG154_CA1_TA7_TB12";"across";"2";"FI";"C_1";"1";95;251;0,378486055776892;"CMG154_CA1";7;12;1;2;1;0,378;0,251;0,207;0,163
"1242";"CMG154_CA1_TA7_TB12";"across";"2";"FI";"C_4";"2";41;251;0,163346613545817;"CMG154_CA1";7;12;1;2;1;0,378;0,251;0,207;0,163
"1243";"CMG154_CA1_TA7_TB12";"across";"2";"FI";"C_2";"3";63;251;0,250996015936255;"CMG154_CA1";7;12;1;2;1;0,378;0,251;0,207;0,163
"1244";"CMG154_CA1_TA7_TB12";"across";"2";"FI";"C_3";"4";52;251;0,207171314741036;"CMG154_CA1";7;12;1;2;1;0,378;0,251;0,207;0,163
"1245";"CMG154_CA1_TA7_TB12";"across";"2";"FS";"C_2";"1";7;23;0,304347826086957;"CMG154_CA1";7;12;1;2;1;0,435;0,304;0,174;0,087
"1246";"CMG154_CA1_TA7_TB12";"across";"2";"FS";"C_3";"2";4;23;0,173913043478261;"CMG154_CA1";7;12;1;2;1;0,435;0,304;0,174;0,087
"1247";"CMG154_CA1_TA7_TB12";"across";"2";"FS";"C_4";"3";2;23;0,0869565217391304;"CMG154_CA1";7;12;1;2;1;0,435;0,304;0,174;0,087
"1248";"CMG154_CA1_TA7_TB12";"across";"2";"FS";"C_1";"4";10;23;0,434782608695652;"CMG154_CA1";7;12;1;2;1;0,435;0,304;0,174;0,087
"1249";"CMG154_CA1_TA7_TB8";"across";"2";"FI";"C_1";"1";108;252;0,428571428571429;"CMG154_CA1";7;8;1;2;1;0,429;0,21;0,183;0,179
"1250";"CMG154_CA1_TA7_TB8";"across";"2";"FI";"C_4";"2";45;252;0,178571428571429;"CMG154_CA1";7;8;1;2;1;0,429;0,21;0,183;0,179
"1251";"CMG154_CA1_TA7_TB8";"across";"2";"FI";"C_2";"3";53;252;0,21031746031746;"CMG154_CA1";7;8;1;2;1;0,429;0,21;0,183;0,179
"1252";"CMG154_CA1_TA7_TB8";"across";"2";"FI";"C_3";"4";46;252;0,182539682539683;"CMG154_CA1";7;8;1;2;1;0,429;0,21;0,183;0,179
"1253";"CMG154_CA1_TA7_TB8";"across";"2";"FS";"C_1";"1";10;26;0,384615384615385;"CMG154_CA1";7;8;1;2;0;0,385;0,231;0,231;0,154
"1254";"CMG154_CA1_TA7_TB8";"across";"2";"FS";"C_4";"2";4;26;0,153846153846154;"CMG154_CA1";7;8;1;2;0;0,385;0,231;0,231;0,154
"1255";"CMG154_CA1_TA7_TB8";"across";"2";"FS";"C_2";"3";6;26;0,230769230769231;"CMG154_CA1";7;8;1;2;0;0,385;0,231;0,231;0,154
"1256";"CMG154_CA1_TA7_TB8";"across";"2";"FS";"C_3";"4";6;26;0,230769230769231;"CMG154_CA1";7;8;1;2;0;0,385;0,231;0,231;0,154
"1257";"CMG154_CA1_TA7_TB8";"across";"3";"FI";"C_1";"1";69;191;0,361256544502618;"CMG154_CA1";7;8;1;2;1;0,361;0,251;0,204;0,183
"1258";"CMG154_CA1_TA7_TB8";"across";"3";"FI";"C_4";"2";35;191;0,183246073298429;"CMG154_CA1";7;8;1;2;1;0,361;0,251;0,204;0,183
"1259";"CMG154_CA1_TA7_TB8";"across";"3";"FI";"C_2";"3";48;191;0,25130890052356;"CMG154_CA1";7;8;1;2;1;0,361;0,251;0,204;0,183
"1260";"CMG154_CA1_TA7_TB8";"across";"3";"FI";"C_3";"4";39;191;0,204188481675393;"CMG154_CA1";7;8;1;2;1;0,361;0,251;0,204;0,183
"1261";"CMG154_CA1_TA7_TB8";"across";"3";"FS";"C_2";"1";2;14;0,142857142857143;"CMG154_CA1";7;8;1;2;1;0,643;0,143;0,143;0,071
"1262";"CMG154_CA1_TA7_TB8";"across";"3";"FS";"C_4";"2";1;14;0,0714285714285714;"CMG154_CA1";7;8;1;2;1;0,643;0,143;0,143;0,071
"1263";"CMG154_CA1_TA7_TB8";"across";"3";"FS";"C_3";"3";2;14;0,142857142857143;"CMG154_CA1";7;8;1;2;1;0,643;0,143;0,143;0,071
"1264";"CMG154_CA1_TA7_TB8";"across";"3";"FS";"C_1";"4";9;14;0,642857142857143;"CMG154_CA1";7;8;1;2;1;0,643;0,143;0,143;0,071
"1265";"CMG154_CA1_TA7_TB9";"within";"2";"FI";"C_1";"1";85;247;0,34412955465587;"CMG154_CA1";7;9;1;1;1;0,344;0,267;0,223;0,166
"1266";"CMG154_CA1_TA7_TB9";"within";"2";"FI";"C_3";"2";55;247;0,222672064777328;"CMG154_CA1";7;9;1;1;1;0,344;0,267;0,223;0,166
"1267";"CMG154_CA1_TA7_TB9";"within";"2";"FI";"C_2";"3";66;247;0,267206477732794;"CMG154_CA1";7;9;1;1;1;0,344;0,267;0,223;0,166
"1268";"CMG154_CA1_TA7_TB9";"within";"2";"FI";"C_4";"4";41;247;0,165991902834008;"CMG154_CA1";7;9;1;1;1;0,344;0,267;0,223;0,166
"1269";"CMG154_CA1_TA7_TB9";"within";"2";"FS";"C_1";"1";8;22;0,363636363636364;"CMG154_CA1";7;9;1;1;0;0,364;0,273;0,227;0,136
"1270";"CMG154_CA1_TA7_TB9";"within";"2";"FS";"C_2";"2";6;22;0,272727272727273;"CMG154_CA1";7;9;1;1;0;0,364;0,273;0,227;0,136
"1271";"CMG154_CA1_TA7_TB9";"within";"2";"FS";"C_4";"3";3;22;0,136363636363636;"CMG154_CA1";7;9;1;1;0;0,364;0,273;0,227;0,136
"1272";"CMG154_CA1_TA7_TB9";"within";"2";"FS";"C_3";"4";5;22;0,227272727272727;"CMG154_CA1";7;9;1;1;0;0,364;0,273;0,227;0,136
"1273";"CMG154_CA1_TA7_TB9";"within";"3";"FI";"C_1";"1";68;193;0,352331606217617;"CMG154_CA1";7;9;1;1;1;0,352;0,285;0,223;0,14
"1274";"CMG154_CA1_TA7_TB9";"within";"3";"FI";"C_3";"2";43;193;0,22279792746114;"CMG154_CA1";7;9;1;1;1;0,352;0,285;0,223;0,14
"1275";"CMG154_CA1_TA7_TB9";"within";"3";"FI";"C_4";"3";27;193;0,139896373056995;"CMG154_CA1";7;9;1;1;1;0,352;0,285;0,223;0,14
"1276";"CMG154_CA1_TA7_TB9";"within";"3";"FI";"C_2";"4";55;193;0,284974093264249;"CMG154_CA1";7;9;1;1;1;0,352;0,285;0,223;0,14
"1277";"CMG154_CA1_TA7_TB9";"within";"3";"FS";"C_1";"1";13;16;0,8125;"CMG154_CA1";7;9;1;1;1;0,812;0,125;0,062;0
"1278";"CMG154_CA1_TA7_TB9";"within";"3";"FS";"C_4";"2";0;16;0;"CMG154_CA1";7;9;1;1;1;0,812;0,125;0,062;0
"1279";"CMG154_CA1_TA7_TB9";"within";"3";"FS";"C_3";"3";1;16;0,0625;"CMG154_CA1";7;9;1;1;1;0,812;0,125;0,062;0
"1280";"CMG154_CA1_TA7_TB9";"within";"3";"FS";"C_2";"4";2;16;0,125;"CMG154_CA1";7;9;1;1;1;0,812;0,125;0,062;0
"1281";"CMG154_CA1_TA8_TB10";"within";"2";"FI";"C_1";"1";128;249;0,514056224899598;"CMG154_CA1";8;10;2;2;1;0,514;0,289;0,145;0,052
"1282";"CMG154_CA1_TA8_TB10";"within";"2";"FI";"C_2";"2";72;249;0,289156626506024;"CMG154_CA1";8;10;2;2;1;0,514;0,289;0,145;0,052
"1283";"CMG154_CA1_TA8_TB10";"within";"2";"FI";"C_3";"3";36;249;0,144578313253012;"CMG154_CA1";8;10;2;2;1;0,514;0,289;0,145;0,052
"1284";"CMG154_CA1_TA8_TB10";"within";"2";"FI";"C_4";"4";13;249;0,0522088353413655;"CMG154_CA1";8;10;2;2;1;0,514;0,289;0,145;0,052
"1285";"CMG154_CA1_TA8_TB10";"within";"2";"FS";"C_1";"1";12;27;0,444444444444444;"CMG154_CA1";8;10;2;2;1;0,444;0,259;0,185;0,111
"1286";"CMG154_CA1_TA8_TB10";"within";"2";"FS";"C_2";"2";7;27;0,259259259259259;"CMG154_CA1";8;10;2;2;1;0,444;0,259;0,185;0,111
"1287";"CMG154_CA1_TA8_TB10";"within";"2";"FS";"C_4";"3";3;27;0,111111111111111;"CMG154_CA1";8;10;2;2;1;0,444;0,259;0,185;0,111
"1288";"CMG154_CA1_TA8_TB10";"within";"2";"FS";"C_3";"4";5;27;0,185185185185185;"CMG154_CA1";8;10;2;2;1;0,444;0,259;0,185;0,111
"1289";"CMG154_CA1_TA8_TB11";"across";"2";"FI";"C_3";"1";53;252;0,21031746031746;"CMG154_CA1";8;11;2;1;1;0,365;0,226;0,21;0,198
"1290";"CMG154_CA1_TA8_TB11";"across";"2";"FI";"C_2";"2";57;252;0,226190476190476;"CMG154_CA1";8;11;2;1;1;0,365;0,226;0,21;0,198
"1291";"CMG154_CA1_TA8_TB11";"across";"2";"FI";"C_1";"3";92;252;0,365079365079365;"CMG154_CA1";8;11;2;1;1;0,365;0,226;0,21;0,198
"1292";"CMG154_CA1_TA8_TB11";"across";"2";"FI";"C_4";"4";50;252;0,198412698412698;"CMG154_CA1";8;11;2;1;1;0,365;0,226;0,21;0,198
"1293";"CMG154_CA1_TA8_TB11";"across";"2";"FS";"C_3";"1";3;26;0,115384615384615;"CMG154_CA1";8;11;2;1;1;0,462;0,346;0,115;0,077
"1294";"CMG154_CA1_TA8_TB11";"across";"2";"FS";"C_2";"2";9;26;0,346153846153846;"CMG154_CA1";8;11;2;1;1;0,462;0,346;0,115;0,077
"1295";"CMG154_CA1_TA8_TB11";"across";"2";"FS";"C_4";"3";2;26;0,0769230769230769;"CMG154_CA1";8;11;2;1;1;0,462;0,346;0,115;0,077
"1296";"CMG154_CA1_TA8_TB11";"across";"2";"FS";"C_1";"4";12;26;0,461538461538462;"CMG154_CA1";8;11;2;1;1;0,462;0,346;0,115;0,077
"1297";"CMG154_CA1_TA8_TB12";"within";"2";"FI";"C_1";"1";103;252;0,408730158730159;"CMG154_CA1";8;12;2;2;1;0,409;0,206;0,202;0,183
"1298";"CMG154_CA1_TA8_TB12";"within";"2";"FI";"C_2";"2";52;252;0,206349206349206;"CMG154_CA1";8;12;2;2;1;0,409;0,206;0,202;0,183
"1299";"CMG154_CA1_TA8_TB12";"within";"2";"FI";"C_3";"3";51;252;0,202380952380952;"CMG154_CA1";8;12;2;2;1;0,409;0,206;0,202;0,183
"1300";"CMG154_CA1_TA8_TB12";"within";"2";"FI";"C_4";"4";46;252;0,182539682539683;"CMG154_CA1";8;12;2;2;1;0,409;0,206;0,202;0,183
"1301";"CMG154_CA1_TA8_TB12";"within";"2";"FS";"C_1";"1";7;24;0,291666666666667;"CMG154_CA1";8;12;2;2;0;0,292;0,292;0,25;0,167
"1302";"CMG154_CA1_TA8_TB12";"within";"2";"FS";"C_3";"2";6;24;0,25;"CMG154_CA1";8;12;2;2;0;0,292;0,292;0,25;0,167
"1303";"CMG154_CA1_TA8_TB12";"within";"2";"FS";"C_2";"3";7;24;0,291666666666667;"CMG154_CA1";8;12;2;2;0;0,292;0,292;0,25;0,167
"1304";"CMG154_CA1_TA8_TB12";"within";"2";"FS";"C_4";"4";4;24;0,166666666666667;"CMG154_CA1";8;12;2;2;0;0,292;0,292;0,25;0,167
"1305";"CMG154_CA1_TA8_TB9";"across";"2";"FI";"C_4";"1";44;248;0,17741935483871;"CMG154_CA1";8;9;2;1;1;0,335;0,298;0,19;0,177
"1306";"CMG154_CA1_TA8_TB9";"across";"2";"FI";"C_2";"2";74;248;0,298387096774194;"CMG154_CA1";8;9;2;1;1;0,335;0,298;0,19;0,177
"1307";"CMG154_CA1_TA8_TB9";"across";"2";"FI";"C_1";"3";83;248;0,334677419354839;"CMG154_CA1";8;9;2;1;1;0,335;0,298;0,19;0,177
"1308";"CMG154_CA1_TA8_TB9";"across";"2";"FI";"C_3";"4";47;248;0,189516129032258;"CMG154_CA1";8;9;2;1;1;0,335;0,298;0,19;0,177
"1309";"CMG154_CA1_TA8_TB9";"across";"2";"FS";"C_3";"1";3;23;0,130434782608696;"CMG154_CA1";8;9;2;1;1;0,522;0,348;0,13;0
"1310";"CMG154_CA1_TA8_TB9";"across";"2";"FS";"C_1";"2";12;23;0,521739130434783;"CMG154_CA1";8;9;2;1;1;0,522;0,348;0,13;0
"1311";"CMG154_CA1_TA8_TB9";"across";"2";"FS";"C_4";"3";0;23;0;"CMG154_CA1";8;9;2;1;1;0,522;0,348;0,13;0
"1312";"CMG154_CA1_TA8_TB9";"across";"2";"FS";"C_2";"4";8;23;0,347826086956522;"CMG154_CA1";8;9;2;1;1;0,522;0,348;0,13;0
"1313";"CMG154_CA1_TA8_TB9";"across";"3";"FI";"C_1";"1";60;190;0,31578947368421;"CMG154_CA1";8;9;2;1;0;0,316;0,242;0,226;0,216
"1314";"CMG154_CA1_TA8_TB9";"across";"3";"FI";"C_2";"2";46;190;0,242105263157895;"CMG154_CA1";8;9;2;1;0;0,316;0,242;0,226;0,216
"1315";"CMG154_CA1_TA8_TB9";"across";"3";"FI";"C_3";"3";43;190;0,226315789473684;"CMG154_CA1";8;9;2;1;0;0,316;0,242;0,226;0,216
"1316";"CMG154_CA1_TA8_TB9";"across";"3";"FI";"C_4";"4";41;190;0,215789473684211;"CMG154_CA1";8;9;2;1;0;0,316;0,242;0,226;0,216
"1317";"CMG154_CA1_TA8_TB9";"across";"3";"FS";"C_1";"1";4;14;0,285714285714286;"CMG154_CA1";8;9;2;1;0;0,286;0,286;0,214;0,214
"1318";"CMG154_CA1_TA8_TB9";"across";"3";"FS";"C_2";"2";4;14;0,285714285714286;"CMG154_CA1";8;9;2;1;0;0,286;0,286;0,214;0,214
"1319";"CMG154_CA1_TA8_TB9";"across";"3";"FS";"C_3";"3";3;14;0,214285714285714;"CMG154_CA1";8;9;2;1;0;0,286;0,286;0,214;0,214
"1320";"CMG154_CA1_TA8_TB9";"across";"3";"FS";"C_4";"4";3;14;0,214285714285714;"CMG154_CA1";8;9;2;1;0;0,286;0,286;0,214;0,214
"1321";"CMG154_CA1_TA9_TB10";"across";"2";"FI";"C_2";"1";73;245;0,297959183673469;"CMG154_CA1";9;10;1;2;1;0,339;0,298;0,249;0,114
"1322";"CMG154_CA1_TA9_TB10";"across";"2";"FI";"C_4";"2";28;245;0,114285714285714;"CMG154_CA1";9;10;1;2;1;0,339;0,298;0,249;0,114
"1323";"CMG154_CA1_TA9_TB10";"across";"2";"FI";"C_1";"3";83;245;0,338775510204082;"CMG154_CA1";9;10;1;2;1;0,339;0,298;0,249;0,114
"1324";"CMG154_CA1_TA9_TB10";"across";"2";"FI";"C_3";"4";61;245;0,248979591836735;"CMG154_CA1";9;10;1;2;1;0,339;0,298;0,249;0,114
"1325";"CMG154_CA1_TA9_TB10";"across";"2";"FS";"C_2";"1";5;22;0,227272727272727;"CMG154_CA1";9;10;1;2;0;0,409;0,227;0,227;0,136
"1326";"CMG154_CA1_TA9_TB10";"across";"2";"FS";"C_1";"2";9;22;0,409090909090909;"CMG154_CA1";9;10;1;2;0;0,409;0,227;0,227;0,136
"1327";"CMG154_CA1_TA9_TB10";"across";"2";"FS";"C_4";"3";3;22;0,136363636363636;"CMG154_CA1";9;10;1;2;0;0,409;0,227;0,227;0,136
"1328";"CMG154_CA1_TA9_TB10";"across";"2";"FS";"C_3";"4";5;22;0,227272727272727;"CMG154_CA1";9;10;1;2;0;0,409;0,227;0,227;0,136
"1329";"CMG154_CA1_TA9_TB11";"within";"1";"FI";"C_2";"1";55;214;0,257009345794392;"CMG154_CA1";9;11;1;1;1;0,308;0,257;0,248;0,187
"1330";"CMG154_CA1_TA9_TB11";"within";"1";"FI";"C_4";"2";40;214;0,186915887850467;"CMG154_CA1";9;11;1;1;1;0,308;0,257;0,248;0,187
"1331";"CMG154_CA1_TA9_TB11";"within";"1";"FI";"C_1";"3";66;214;0,308411214953271;"CMG154_CA1";9;11;1;1;1;0,308;0,257;0,248;0,187
"1332";"CMG154_CA1_TA9_TB11";"within";"1";"FI";"C_3";"4";53;214;0,247663551401869;"CMG154_CA1";9;11;1;1;1;0,308;0,257;0,248;0,187
